Generation,Best_Pearson_r,Population_Mean_r,Weight_RTT,Weight_UTIL
260,0.7663794384225203,0.7662037140449508,0.5809454832250976,0.4190545167749023
261,0.7663794384225203,0.766232569730211,0.5809454832250976,0.4190545167749023
262,0.7663794384225203,0.766207059845678,0.5809454832250976,0.4190545167749023
263,0.7663794384225203,0.7662165074750235,0.5809454832250976,0.4190545167749023
264,0.7663794384225203,0.7662528777978528,0.5809454832250976,0.4190545167749023
265,0.7663794384225203,0.7662402225542392,0.5809454832250976,0.4190545167749023
266,0.7663794384225203,0.7662278559949343,0.5809454832250976,0.4190545167749023
267,0.7663794384225203,0.7662285095760109,0.5809454832250976,0.4190545167749023
268,0.7663794384225203,0.7662343570815913,0.5809454832250976,0.4190545167749023
269,0.7663794384225203,0.7661827141324251,0.5809454832250976,0.4190545167749023
270,0.7663794384225203,0.7662026620813134,0.5809454832250976,0.4190545167749023
