Source_Sheet,Source_Excel_Row,RSSI_dBm,Link_Mbps,UTIL_percent,RTT_ms,PacketLoss_percent,Upload_Mbps,Download_Mbps,Actual_Mbps,Is_Congested,State,Environment,RSSI_Score_0_100,GA_Normalized_RTT,GA_Normalized_UTIL,GA_Congestion_Score_0_100,GA_Hybrid_Score_0_100,APQI_raw,APQI_Qualified,APQI_Score_0_100
OPEN2_20M_R1,15,-53,1201.0,51,16,0.0,51.0209,111.0432,162.0641,False,정상,RSSI 변화 환경,83.01886792452831,0.9,0.47126436781609193,72.03363968309901,83.01886792452831,4.377099272432833,True,59.257601341692954
FREE1_1H_R1,2,-75,424.25,41,8,0.0,3.3521,2.0904,5.4425,False,정상,RSSI 변화 환경,41.509433962264154,0.9571428571428572,0.5862068965517242,80.17004674229057,41.509433962264154,1.6982046180841017,True,15.404266630080322
FREE1_1H_R1,3,-79,458.75,35,10,0.0,1.0387,0.8373,1.876,False,정상,RSSI 변화 환경,33.9622641509434,0.9428571428571428,0.6551724137931034,82.23015577356931,33.9622641509434,1.5755576225129473,True,13.396543131351299
FREE1_1H_R1,4,-81,458.75,55,30,0.0,0.6309,0.4189,1.0498,True,혼잡,RSSI 변화 환경,30.18867924528302,0.8,0.4252873563218391,64.29749741740021,64.29749741740021,0.917673623334817,True,2.6270240050433293
FREE1_1H_R1,5,-78,390.0,69,20,0.0,2.7165,1.6756,4.3921,True,혼잡,RSSI 변화 환경,35.84905660377358,0.8714285714285714,0.26436781609195403,61.7037019947978,61.7037019947978,0.7860230242171669,True,0.471912090239721
FREE1_1H_R1,6,-79,390.0,20,23,0.0,8.189,2.3011,10.4901,True,혼잡,RSSI 변화 환경,33.9622641509434,0.85,0.8275862068965517,84.06073987619418,84.06073987619418,1.8250075092677736,True,17.480021875047065
FREE1_1H_R1,7,-79,458.75,17,4,0.0,3.9729,1.2582,5.2311,False,정상,RSSI 변화 환경,33.9622641509434,0.9857142857142858,0.8620689655172413,93.39001558076352,33.9622641509434,1.956094221154975,True,19.625902991836156
FREE1_1H_R1,8,-76,424.25,21,8,0.0,4.8178,2.3048,7.1226,False,정상,RSSI 변화 환경,39.62264150943396,0.9571428571428572,0.8160919540229885,89.8034839095297,39.62264150943396,1.949931438134176,True,19.52501862666434
FREE1_1H_R1,9,-77,390.0,52,5,0.0,2.0965,2.3039,4.400399999999999,False,정상,RSSI 변화 환경,37.735849056603776,0.9785714285714285,0.45977011494252873,76.11653947864853,37.735849056603776,1.1987613489618085,True,7.228412154157815
FREE1_1H_R1,10,-75,424.25,16,7,0.0,10.4719,2.3051,12.777,False,정상,RSSI 변화 환경,41.509433962264154,0.9642857142857143,0.8735632183908046,92.62680426078599,41.509433962264154,2.364810166702298,True,26.31655696472163
FREE1_1H_R1,11,-75,424.25,20,6,0.0,5.647,1.4655,7.112500000000001,False,정상,RSSI 변화 환경,41.509433962264154,0.9714285714285714,0.8275862068965517,91.11507788678465,41.509433962264154,2.2495914438955644,True,24.430433817592288
FREE1_1H_R1,12,-78,458.75,16,5,0.0,4.3948,1.4639,5.8587,False,정상,RSSI 변화 환경,35.84905660377358,0.9785714285714285,0.8735632183908046,93.45672637967897,35.84905660377358,2.2760524004170266,True,24.86359798895729
FREE1_1H_R1,13,-76,390.0,17,6,0.0,7.3162,5.2392,12.5554,False,정상,RSSI 변화 환경,39.62264150943396,0.9714285714285714,0.8620689655172413,92.56009346187051,39.62264150943396,2.2864703512168205,True,25.034139179403446
FREE1_1H_R1,14,-79,458.75,21,7,0.0,5.8466,1.8895,7.7360999999999995,False,정상,RSSI 변화 환경,33.9622641509434,0.9642857142857143,0.8160919540229885,90.2184449689762,33.9622641509434,1.9158038174718572,True,18.9663516520649
FREE1_1H_R1,15,-80,458.75,15,6,0.0,2.5127,2.936,5.4487000000000005,False,정상,RSSI 변화 환경,32.075471698113205,0.9714285714285714,0.8850574712643678,93.52343717859443,32.075471698113205,2.0667948061719694,True,21.438064511379668
FREE1_1H_R1,16,-80,458.75,21,4,0.0,4.1887,3.7687,7.9574,False,정상,RSSI 변화 환경,32.075471698113205,0.9857142857142858,0.8160919540229885,91.46332814731569,32.075471698113205,1.68602631067413,True,15.204908514148647
FREE1_1H_R1,17,-79,458.75,31,7,0.0,2.927,3.1411,6.068099999999999,False,정상,RSSI 변화 환경,33.9622641509434,0.9642857142857143,0.7011494252873562,85.40172638535662,33.9622641509434,1.3848326738307422,True,10.27438788017766
FREE1_1H_R1,18,-77,458.75,19,8,0.0,5.4417,3.3498,8.7915,False,정상,RSSI 변화 환경,37.735849056603776,0.9571428571428572,0.8390804597701149,90.76682762625362,37.735849056603776,1.963071901482202,True,19.74012717396433
FREE1_1H_R1,19,-78,458.75,25,6,0.0,3.1356,2.5102,5.6458,False,정상,RSSI 변화 환경,35.84905660377358,0.9714285714285714,0.7701149425287357,88.70671859497487,35.84905660377358,1.7210849796060939,True,15.778816689567657
FREE1_1H_R1,20,-78,458.75,42,6,0.0,5.2149,2.0896,7.3045,False,정상,RSSI 변화 환경,35.84905660377358,0.9714285714285714,0.5747126436781609,80.5182970028216,35.84905660377358,1.2797225766110047,True,8.553742289480518
FREE1_1H_R1,21,-77,390.0,40,4,0.0,2.7226,3.1387,5.8613,False,정상,RSSI 변화 환경,37.735849056603776,0.9857142857142858,0.5977011494252873,82.31156283843852,37.735849056603776,1.3893450195893422,True,10.348254692582987
FREE1_1H_R1,22,-76,390.0,27,10,0.0,7.1127,2.9299,10.0426,False,정상,RSSI 변화 환경,39.62264150943396,0.9428571428571428,0.7471264367816092,86.08353064046496,39.62264150943396,1.8282228407633592,True,17.53265664665177
FREE1_1H_R1,23,-75,390.0,31,10,0.0,7.3285,2.5136,9.8421,False,정상,RSSI 변화 환경,41.509433962264154,0.9428571428571428,0.7011494252873562,84.15684320701713,41.509433962264154,1.8277762728507554,True,17.525346358391243
FREE1_1H_R1,24,-77,390.0,26,7,0.0,7.7104,2.5156,10.225999999999999,False,정상,RSSI 변화 환경,37.735849056603776,0.9642857142857143,0.7586206896551724,87.81008567716641,37.735849056603776,1.9088847298098301,True,18.853086628130757
FREE1_1H_R1,25,-78,458.75,43,4,0.0,5.0233,2.3026,7.3259,False,정상,RSSI 변화 환경,35.84905660377358,0.9857142857142858,0.5632183908045977,80.86654726335266,35.84905660377358,1.3630050512463014,True,9.91707108998572
FREE1_1H_R1,26,-77,390.0,32,8,0.0,1.8831,1.4658,3.3489,False,정상,RSSI 변화 환경,37.735849056603776,0.9571428571428572,0.6896551724137931,84.50509346754818,37.735849056603776,1.6318780774560913,True,14.318505388330172
FREE1_1H_R1,27,-78,458.75,29,5,0.0,8.366,1.6803,10.046299999999999,False,정상,RSSI 변화 환경,35.84905660377358,0.9785714285714285,0.7241379310344828,87.19499222097353,35.84905660377358,1.6615928993847462,True,14.804935128976343
FREE1_1H_R1,28,-78,390.0,31,6,0.0,2.506,0.6293,3.1353,False,정상,RSSI 변화 환경,35.84905660377358,0.9714285714285714,0.7011494252873562,85.81668744480312,35.84905660377358,1.575424289123443,True,13.394360472265143
FREE1_1H_R1,29,-71,424.25,33,20,0.0,7.1281,1.6751,8.8032,False,정상,RSSI 변화 환경,49.056603773584904,0.8714285714285714,0.6781609195402298,79.04388889582823,49.056603773584904,1.972586127280473,True,19.895874443748205
FREE1_1H_R1,30,-73,390.0,34,6,0.0,3.1323,1.462,4.5943,False,정상,RSSI 변화 환경,45.28301886792453,0.9714285714285714,0.6666666666666667,84.37167186971726,45.28301886792453,2.0344752811020093,True,20.90899594636068
FREE1_1H_R1,31,-76,390.0,33,5,0.0,2.5093,1.4701,3.9794,False,정상,RSSI 변화 환경,39.62264150943396,0.9785714285714285,0.6781609195402298,85.26830478752571,39.62264150943396,1.9116676380825068,True,18.89864265914351
FREE1_1H_R1,32,-71,390.0,35,8,0.0,4.4078,1.2601,5.6678999999999995,False,정상,RSSI 변화 환경,49.056603773584904,0.9571428571428572,0.6551724137931034,83.06007789246232,49.056603773584904,2.11721919922792,True,22.26350861114032
FREE1_1H_R1,33,-77,390.0,47,5,0.0,5.0229,1.4681,6.491,False,정상,RSSI 변화 환경,37.735849056603776,0.9785714285714285,0.5172413793103448,78.52489877045831,37.735849056603776,1.5876941120851618,True,13.595216691944787
FREE1_1H_R1,34,-74,390.0,34,5,0.0,5.023,1.468,6.491,False,정상,RSSI 변화 환경,43.39622641509434,0.9785714285714285,0.6666666666666667,84.78663292916376,43.39622641509434,1.929962663455534,True,19.198131058188395
FREE1_1H_R1,35,-74,424.25,19,6,0.0,6.0681,0.4177,6.4858,False,정상,RSSI 변화 환경,43.39622641509434,0.9714285714285714,0.8390804597701149,91.59674974514661,43.39622641509434,2.476701406289326,True,28.14820942367212
FREE1_1H_R1,36,-76,390.0,23,9,0.0,6.6936,2.0849,8.778500000000001,False,정상,RSSI 변화 환경,39.62264150943396,0.95,0.7931034482758621,88.42517913335928,39.62264150943396,2.1811910261880456,True,23.31072334026067
FREE1_1H_R1,37,-77,390.0,17,4,0.0,3.3513,1.2583,4.6096,False,정상,RSSI 변화 환경,37.735849056603776,0.9857142857142858,0.8620689655172413,93.39001558076352,37.735849056603776,2.33012841562771,True,25.74881891059927
FREE1_1H_R1,38,-78,458.75,24,4,0.0,6.2739,1.6759,7.9498,False,정상,RSSI 변화 환경,35.84905660377358,0.9857142857142858,0.7816091954022988,90.01831257222983,35.84905660377358,1.8985615103353985,True,18.684096183441643
FREE1_1H_R1,39,-75,390.0,29,8,0.0,7.1324,3.3501,10.4825,False,정상,RSSI 변화 환경,41.509433962264154,0.9571428571428572,0.7241379310344828,85.95010904263405,41.509433962264154,1.8662059014010821,True,18.154436927863497
FREE1_1H_R1,40,-74,458.75,29,10,0.0,4.4003,1.8822,6.2825,False,정상,RSSI 변화 환경,43.39622641509434,0.9428571428571428,0.7241379310344828,85.12018692374104,43.39622641509434,2.0000814672514906,True,20.345971406240277
FREE1_1H_R1,41,-78,458.75,28,6,0.0,3.7636,1.6773,5.4409,False,정상,RSSI 변화 환경,35.84905660377358,0.9714285714285714,0.735632183908046,87.261703019889,35.84905660377358,1.8370887502602677,True,17.67779101991264
FREE1_1H_R1,42,-79,458.75,37,6,0.0,1.4624,0.8378,2.3002,False,정상,RSSI 변화 환경,33.9622641509434,0.9714285714285714,0.632183908045977,82.92665629463139,33.9622641509434,1.4283369167258546,True,10.986549562966367
FREE1_1H_R1,43,-78,458.75,44,13,0.0,8.1608,1.257,9.4178,False,정상,RSSI 변화 환경,35.84905660377358,0.9214285714285715,0.5517241379310345,76.6502258699722,35.84905660377358,1.2601924392803014,True,8.234035186427109
FREE1_1H_R1,44,-78,458.75,30,19,0.0,1.882,3.1327,5.0146999999999995,False,정상,RSSI 변화 환경,35.84905660377358,0.8785714285714286,0.7126436781609196,80.9038655303606,35.84905660377358,1.5876064668399272,True,13.593781944867697
FREE1_1H_R1,45,-79,458.75,19,5,0.0,4.4045,2.3004,6.704899999999999,False,정상,RSSI 변화 환경,33.9622641509434,0.9785714285714285,0.8390804597701149,92.01171080459311,33.9622641509434,1.914825703771244,True,18.95033999314081
FREE1_1H_R1,46,-78,458.75,36,6,0.0,7.3258,2.3039,9.6297,False,정상,RSSI 변화 환경,35.84905660377358,0.9714285714285714,0.6436781609195402,83.40832815299335,35.84905660377358,1.3828247071164066,True,10.24151759307227
FREE1_1H_R1,47,-80,458.75,27,7,0.0,3.5511,3.5571,7.1082,False,정상,RSSI 변화 환경,32.075471698113205,0.9642857142857143,0.7471264367816092,87.32841381880445,32.075471698113205,1.514549421161557,True,12.39784276451422
FREE1_1H_R1,48,-76,390.0,23,4,0.0,9.236,1.8852,11.1212,False,정상,RSSI 변화 환경,39.62264150943396,0.9857142857142858,0.7931034482758621,90.49998443059178,39.62264150943396,1.8571836204412646,True,18.00674276372352
FREE1_1H_R1,49,-75,390.0,34,24,0.0,7.1393,2.3068,9.446100000000001,True,혼잡,RSSI 변화 환경,41.509433962264154,0.8428571428571429,0.6666666666666667,76.9023727996803,76.9023727996803,1.6909945918618354,True,15.286238960462454
FREE1_1H_R1,50,-78,390.0,24,4,0.0,10.241,2.7276,12.968599999999999,False,정상,RSSI 변화 환경,35.84905660377358,0.9857142857142858,0.7816091954022988,90.01831257222983,35.84905660377358,1.8839982207964505,True,18.445696062101717
FREE1_1H_R1,51,-71,390.0,29,5,0.0,11.099,2.5117,13.6107,False,정상,RSSI 변화 환경,49.056603773584904,0.9785714285714285,0.7241379310344828,87.19499222097353,49.056603773584904,2.124678504222597,True,22.38561695837098
FREE1_1H_R1,52,-74,390.0,28,3,0.0,4.1922,2.519,6.7112,False,정상,RSSI 변화 환경,43.39622641509434,0.9928571428571429,0.735632183908046,88.50658619822849,43.39622641509434,2.165141516336809,True,23.047993887155428
FREE1_1H_R1,53,-75,390.0,30,7,0.0,3.1325,3.7642,6.8967,False,정상,RSSI 변화 환경,41.509433962264154,0.9642857142857143,0.7126436781609196,85.88339824371859,41.509433962264154,2.042114350295546,True,21.03404702206667
FREE1_1H_R1,54,-75,390.0,25,6,0.0,9.4204,2.9277,12.3481,False,정상,RSSI 변화 환경,41.509433962264154,0.9714285714285714,0.7701149425287357,88.70671859497487,41.509433962264154,2.1588113935227375,True,22.944370180235683
FREE1_1H_R1,55,-77,458.75,55,10,0.0,4.3941,2.9316,7.325699999999999,False,정상,RSSI 변화 환경,37.735849056603776,0.9428571428571428,0.4252873563218391,72.59671860633017,37.735849056603776,1.3323347271407813,True,9.41499983961772
FREE1_1H_R1,56,-71,390.0,32,7,0.0,3.9759,1.6742,5.6501,False,정상,RSSI 변화 환경,49.056603773584904,0.9642857142857143,0.6896551724137931,84.92005452699468,49.056603773584904,2.119551277815907,True,22.30168458895519
FREE1_1H_R1,57,-77,390.0,16,3,0.0,9.8181,3.7754,13.593499999999999,False,정상,RSSI 변화 환경,37.735849056603776,0.9928571428571429,0.8735632183908046,94.28664849857198,37.735849056603776,2.483008878068921,True,28.25146233460149
FREE1_1H_R1,58,-71,390.0,31,3,0.0,9.1805,3.1388,12.3193,False,정상,RSSI 변화 환경,49.056603773584904,0.9928571428571429,0.7011494252873562,87.06157062314263,49.056603773584904,2.1956318034465,True,23.5471179433791
FREE1_1H_R1,59,-74,390.0,24,3,0.0,8.7841,3.3551,12.1392,False,정상,RSSI 변화 환경,43.39622641509434,0.9928571428571429,0.7816091954022988,90.43327363167633,43.39622641509434,2.3603222498782834,True,26.24309005241812
FREE1_1H_R1,60,-75,390.0,20,5,0.0,3.3419,4.1853,7.5272,False,정상,RSSI 변화 환경,41.509433962264154,0.9785714285714285,0.8275862068965517,91.53003894623114,41.509433962264154,2.4193030853669977,True,27.20860256932818
FREE1_1H_R1,61,-77,390.0,32,6,0.0,7.3289,2.5092,9.8381,False,정상,RSSI 변화 환경,37.735849056603776,0.9714285714285714,0.6896551724137931,85.33501558644117,37.735849056603776,1.827346783050491,True,17.518315637740976
FREE1_1H_R1,62,-72,390.0,28,5,0.0,3.3454,2.9198,6.2652,False,정상,RSSI 변화 환경,47.16981132075472,0.9785714285714285,0.735632183908046,87.6766640793355,47.16981132075472,2.1937823712429916,True,23.516842856109342
FREE1_1H_R1,63,-73,390.0,34,5,0.0,3.1376,3.1489,6.2865,False,정상,RSSI 변화 환경,45.28301886792453,0.9785714285714285,0.6666666666666667,84.78663292916376,45.28301886792453,2.0723023121010455,True,21.52822203233403
FREE1_1H_R1,64,-74,458.75,20,4,0.0,5.4428,4.1842,9.626999999999999,False,정상,RSSI 변화 환경,43.39622641509434,0.9857142857142858,0.8275862068965517,91.94500000567766,43.39622641509434,2.4953935258618785,True,28.4541982294484
FREE1_1H_R1,65,-71,424.25,17,7,0.0,4.8081,2.7194,7.5275,False,정상,RSSI 변화 환경,49.056603773584904,0.9642857142857143,0.8620689655172413,92.14513240242403,49.056603773584904,2.8227957246340054,True,33.813751351391716
FREE1_1H_R1,66,-71,390.0,28,7,0.0,6.0615,2.2948,8.3563,False,정상,RSSI 변화 환경,49.056603773584904,0.9642857142857143,0.735632183908046,86.8467419604425,49.056603773584904,2.4785592289576996,True,28.178621862316827
FREE1_1H_R1,67,-75,390.0,31,7,0.0,5.8619,4.1844,10.0463,False,정상,RSSI 변화 환경,41.509433962264154,0.9642857142857143,0.7011494252873562,85.40172638535662,41.509433962264154,2.165311265765879,True,23.05077267448774
FREE1_1H_R2,3,-76,458.75,18,4,0.0,9.8408,5.2326,15.0734,False,정상,RSSI 변화 환경,39.62264150943396,0.9857142857142858,0.8505747126436781,92.90834372240157,39.62264150943396,2.279737631254074,True,24.923924982825543
FREE1_1H_R2,4,-75,390.0,29,3,0.0,9.424,4.609,14.033,False,정상,RSSI 변화 환경,41.509433962264154,0.9928571428571429,0.7241379310344828,88.02491433986654,41.509433962264154,1.9346413474086583,True,19.27472081623399
FREE1_1H_R2,5,-75,390.0,19,10,0.0,5.8563,5.6587,11.515,False,정상,RSSI 변화 환경,41.509433962264154,0.9428571428571428,0.8390804597701149,89.93690550736062,41.509433962264154,2.3425551473022073,True,25.95224371590413
FREE1_1H_R2,6,-72,390.0,35,8,0.0,9.6316,8.5853,18.216900000000003,False,정상,RSSI 변화 환경,47.16981132075472,0.9571428571428572,0.6551724137931034,83.06007789246232,47.16981132075472,2.024017915322742,True,20.737809535213255
FREE1_1H_R2,7,-77,390.0,16,4,0.0,10.0419,4.821,14.8629,False,정상,RSSI 변화 환경,37.735849056603776,0.9857142857142858,0.8735632183908046,93.87168743912548,37.735849056603776,2.470696624726833,True,28.049911532300154
FREE1_1H_R2,8,-75,390.0,19,5,0.0,9.0034,3.7578,12.761199999999999,False,정상,RSSI 변화 환경,41.509433962264154,0.9785714285714285,0.8390804597701149,92.01171080459311,41.509433962264154,2.355012377658036,True,26.156167782678093
FREE1_1H_R2,9,-73,390.0,23,8,0.0,12.9884,5.6659,18.6543,False,정상,RSSI 변화 환경,45.28301886792453,0.9571428571428572,0.7931034482758621,88.84014019280579,45.28301886792453,2.3196621975656413,True,25.577487588146724
FREE1_1H_R2,10,-71,424.25,12,5,0.0,13.3619,6.4806,19.8425,False,정상,RSSI 변화 환경,49.056603773584904,0.9785714285714285,0.9195402298850575,95.3834138131268,49.056603773584904,3.081236439292125,True,38.044409374697295
FREE1_1H_R2,11,-75,390.0,16,4,0.0,11.7155,6.4962,18.2117,False,정상,RSSI 변화 환경,41.509433962264154,0.9857142857142858,0.8735632183908046,93.87168743912548,41.509433962264154,2.6757218743331626,True,31.406161797954628
FREE1_1H_R2,12,-71,424.25,6,3,0.0,12.7645,9.0028,21.7673,False,정상,RSSI 변화 환경,49.056603773584904,0.9928571428571429,0.9885057471264368,99.10336708219154,49.056603773584904,3.730122393119772,True,48.66663107224507
FREE1_1H_R2,13,-73,390.0,19,4,0.0,9.8371,9.2102,19.0473,False,정상,RSSI 변화 환경,45.28301886792453,0.9857142857142858,0.8390804597701149,92.42667186403962,45.28301886792453,2.6824039629471303,True,31.51554716258078
FREE1_1H_R2,14,-74,390.0,8,4,0.0,9.4265,8.1711,17.5976,False,정상,RSSI 변화 환경,43.39622641509434,0.9857142857142858,0.9655172413793104,97.72506230602113,43.39622641509434,3.3533484009971297,True,42.49886484061563
FREE1_1H_R2,15,-76,390.0,8,4,0.0,7.9403,6.2744,14.2147,False,정상,RSSI 변화 환경,39.62264150943396,0.9857142857142858,0.9655172413793104,97.72506230602113,39.62264150943396,3.177033174476497,True,39.61259582260423
FREE1_1H_R2,16,-74,390.0,16,3,0.0,12.3512,6.7001,19.0513,False,정상,RSSI 변화 환경,43.39622641509434,0.9928571428571429,0.8735632183908046,94.28664849857198,43.39622641509434,2.6003783391732416,True,30.172792930552333
FREE1_1H_R2,17,-74,390.0,11,4,0.0,3.7359,5.8657,9.601600000000001,False,정상,RSSI 변화 환경,43.39622641509434,0.9857142857142858,0.9310344827586207,96.28004673093527,43.39622641509434,2.952856343977118,True,35.94283539864769
FREE1_1H_R2,18,-71,390.0,16,3,0.0,8.7817,5.67,14.4517,False,정상,RSSI 변화 환경,49.056603773584904,0.9928571428571429,0.8735632183908046,94.28664849857198,49.056603773584904,2.8332336577678667,True,33.984619651372675
FREE1_1H_R2,19,-74,390.0,7,5,0.0,10.4615,5.8533,16.314799999999998,False,정상,RSSI 변화 환경,43.39622641509434,0.9785714285714285,0.9770114942528736,97.79177310493658,43.39622641509434,3.4517419556436053,True,44.109561057569415
FREE1_1H_R2,20,-72,390.0,9,3,0.0,11.093,5.4266,16.5196,False,정상,RSSI 변화 환경,47.16981132075472,0.9928571428571429,0.9540229885057472,97.65835150710568,47.16981132075472,3.3254029546554182,True,42.04139966552967
FREE1_1H_R2,21,-71,390.0,5,4,0.0,13.178,7.1237,20.3017,False,정상,RSSI 변화 환경,49.056603773584904,0.9857142857142858,1.0,99.170077881107,49.056603773584904,3.928636445193034,True,51.9162934493734
FREE1_1H_R2,22,-71,390.0,6,3,0.0,13.1843,7.1151,20.2994,False,정상,RSSI 변화 환경,49.056603773584904,0.9928571428571429,0.9885057471264368,99.10336708219154,49.056603773584904,3.85944599260661,True,50.783650151438984
FREE1_1H_R2,23,-72,424.25,7,3,0.0,3.3432,5.6521,8.9953,False,정상,RSSI 변화 환경,47.16981132075472,0.9928571428571429,0.9770114942528736,98.62169522382959,47.16981132075472,3.662526824155603,True,47.56009591753282
FREE1_1H_R2,24,-75,390.0,9,3,0.0,8.7892,5.0573,13.846499999999999,False,정상,RSSI 변화 환경,41.509433962264154,0.9928571428571429,0.9540229885057472,97.65835150710568,41.509433962264154,3.2314797032181746,True,40.50388202712826
FREE1_1H_R2,25,-76,390.0,16,4,0.0,10.2578,6.2722,16.53,False,정상,RSSI 변화 환경,39.62264150943396,0.9857142857142858,0.8735632183908046,93.87168743912548,39.62264150943396,2.5552146380994816,True,29.433466023169956
FREE1_1H_R2,26,-73,390.0,12,4,0.0,12.7744,6.9122,19.6866,False,정상,RSSI 변화 환경,45.28301886792453,0.9857142857142858,0.9195402298850575,95.7983748725733,45.28301886792453,2.9086082223404226,True,35.21849646828168
FREE1_1H_R2,27,-76,390.0,16,2,0.0,11.7286,5.0143,16.7429,False,정상,RSSI 변화 환경,39.62264150943396,1.0,0.8735632183908046,94.70160955801848,39.62264150943396,2.5229692039595646,True,28.90561032195247
FREE1_1H_R2,28,-74,390.0,27,3,0.0,12.3613,8.7971,21.1584,False,정상,RSSI 변화 환경,43.39622641509434,0.9928571428571429,0.7471264367816092,88.98825805659045,43.39622641509434,2.1334500555379403,True,22.52920669421498
FREE1_1H_R2,29,-73,424.25,9,5,0.0,11.2975,8.5968,19.8943,False,정상,RSSI 변화 환경,45.28301886792453,0.9785714285714285,0.9540229885057472,96.82842938821267,45.28301886792453,3.1813982793055953,True,39.684052310380245
FREE1_1H_R2,30,-71,390.0,8,4,0.0,10.4786,7.7489,18.2275,False,정상,RSSI 변화 환경,49.056603773584904,0.9857142857142858,0.9655172413793104,97.72506230602113,49.056603773584904,3.4837410814703613,True,44.633384707402676
FREE1_1H_R2,31,-76,390.0,22,4,0.0,10.2556,7.9403,18.195899999999998,False,정상,RSSI 변화 환경,39.62264150943396,0.9857142857142858,0.8045977011494253,90.98165628895374,39.62264150943396,2.350973418410967,True,26.090050277288046
FREE1_1H_R2,32,-74,390.0,14,4,0.0,11.931,4.8189,16.7499,False,정상,RSSI 변화 환경,43.39622641509434,0.9857142857142858,0.896551724137931,94.83503115584939,43.39622641509434,2.7455527111970124,True,32.54928814568588
FREE1_1H_R2,33,-76,390.0,15,3,0.0,11.9294,6.8973,18.8267,False,정상,RSSI 변화 환경,39.62264150943396,0.9928571428571429,0.8850574712643678,94.76832035693394,39.62264150943396,2.5719347504091887,True,29.70717319576932
FREE1_1H_R2,34,-77,390.0,29,10,0.0,11.5497,7.7433,19.293,False,정상,RSSI 변화 환경,37.735849056603776,0.9428571428571428,0.7241379310344828,85.12018692374104,37.735849056603776,1.865172450406693,True,18.137519400968056
FREE1_1H_R2,35,-76,390.0,11,4,0.0,8.167,6.9117,15.0787,False,정상,RSSI 변화 환경,39.62264150943396,0.9857142857142858,0.9310344827586207,96.28004673093527,39.62264150943396,2.7079466841016093,True,31.93367987952596
FREE1_1H_R2,36,-75,390.0,23,11,0.0,11.7204,8.3674,20.0878,False,정상,RSSI 변화 환경,41.509433962264154,0.9357142857142857,0.7931034482758621,87.59525701446628,41.509433962264154,2.1299699533928687,True,22.472237643957374
FREE1_1H_R2,37,-72,390.0,14,3,0.0,12.1543,9.0155,21.1698,False,정상,RSSI 변화 환경,47.16981132075472,0.9928571428571429,0.896551724137931,95.24999221529589,47.16981132075472,2.790514540674729,True,33.28531042791037
FREE1_1H_R2,38,-75,390.0,8,4,0.0,14.4281,5.0114,19.439500000000002,False,정상,RSSI 변화 환경,41.509433962264154,0.9857142857142858,0.9655172413793104,97.72506230602113,41.509433962264154,3.2164538781795287,True,40.25791022914502
FREE1_1H_R2,39,-77,390.0,12,4,0.0,10.8879,7.9501,18.838,False,정상,RSSI 변화 환경,37.735849056603776,0.9857142857142858,0.9195402298850575,95.7983748725733,37.735849056603776,2.6627864218702406,True,31.194409265774308
FREE1_1H_R2,40,-76,390.0,17,3,0.0,14.2024,8.1587,22.3611,False,정상,RSSI 변화 환경,39.62264150943396,0.9928571428571429,0.8620689655172413,93.80497664021001,39.62264150943396,2.3588306536740644,True,26.21867271764461
FREE1_1H_R2,41,-77,390.0,6,3,0.0,14.2354,4.3982,18.6336,False,정상,RSSI 변화 환경,37.735849056603776,0.9928571428571429,0.9885057471264368,99.10336708219154,37.735849056603776,3.1936592364289442,True,39.88476339685097
FREE1_1H_R2,42,-77,458.75,14,3,0.0,10.0608,6.9089,16.9697,False,정상,RSSI 변화 환경,37.735849056603776,0.9928571428571429,0.896551724137931,95.24999221529589,37.735849056603776,2.3974406365780325,True,26.850715676388347
FREE1_1H_R2,43,-77,390.0,12,7,0.0,11.0957,9.4204,20.5161,False,정상,RSSI 변화 환경,37.735849056603776,0.9642857142857143,0.9195402298850575,94.55349169423381,37.735849056603776,2.507678873035979,True,28.65530857949506
FREE1_1H_R2,44,-75,390.0,19,4,0.0,10.4581,3.9558,14.4139,False,정상,RSSI 변화 환경,41.509433962264154,0.9857142857142858,0.8390804597701149,92.42667186403962,41.509433962264154,2.252496793543245,True,24.477994206108193
FREE1_1H_R2,45,-71,390.0,10,4,0.0,12.5581,5.0172,17.5753,False,정상,RSSI 변화 환경,49.056603773584904,0.9857142857142858,0.9425287356321839,96.76171858929722,49.056603773584904,3.110603528036191,True,38.52514674527981
FREE1_1H_R2,46,-77,390.0,11,3,0.0,6.4877,6.0633,12.551,False,정상,RSSI 변화 환경,37.735849056603776,0.9928571428571429,0.9310344827586207,96.69500779038177,37.735849056603776,2.8115195667722546,True,33.6291613660522
FREE1_1H_R2,47,-72,390.0,12,5,0.0,5.4381,6.0796,11.517700000000001,False,정상,RSSI 변화 환경,47.16981132075472,0.9785714285714285,0.9195402298850575,95.3834138131268,47.16981132075472,2.938140123806412,True,35.701931812615236
FREE1_1H_R2,48,-76,390.0,10,5,0.0,1.0393,4.3907,5.43,False,정상,RSSI 변화 환경,39.62264150943396,0.9785714285714285,0.9425287356321839,96.3467575298507,39.62264150943396,2.9320025265787537,True,35.60145973727153
FREE1_1H_R2,49,-78,390.0,15,3,0.0,14.635,8.8023,23.4373,False,정상,RSSI 변화 환경,35.84905660377358,0.9928571428571429,0.8850574712643678,94.76832035693394,35.84905660377358,2.3914369493141985,True,26.752435698615663
FREE1_1H_R2,50,-75,390.0,13,3,0.0,14.8344,7.7507,22.5851,False,정상,RSSI 변화 환경,41.509433962264154,0.9928571428571429,0.9080459770114943,95.73166407365784,41.509433962264154,2.606836221416992,True,30.27850805119122
